"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"839","up","hsa04666","Fc gamma R-mediated phagocytosis","18/1296","94/7064",0.461863099861626,0.849737449124646,0.76934248996561,"10451/2215/10000/5058/123745/5595/5578/208/10097/10109/5335/3985/5290/5894/5291/5337/85477/10095",18
"840","up","hsa04662","B cell receptor signaling pathway","15/1296","78/7064",0.465637183674941,0.849737449124646,0.76934248996561,"10451/10000/5532/5595/933/11027/11006/208/79168/5534/5290/5894/5291/5533/3551",15
"841","up","hsa05165","Human papillomavirus infection","56/1296","300/7064",0.466199689686566,0.849737449124646,0.76934248996561,"533/10207/3918/2475/3716/10000/6934/55844/90993/1740/81029/1017/7450/7132/7480/3678/1284/1282/64398/55012/5315/5595/535/208/3685/841/80326/5610/2335/1293/2778/3911/3455/4242/1499/256076/5290/5894/5291/6696/5522/836/3672/5515/1452/4855/896/3066/9296/5649/3912/22798/526/3551/9550/1741",56
"842","up","hsa03030","DNA replication","7/1296","35/7064",0.467743403368603,0.849737449124646,0.76934248996561,"10714/79621/6117/4174/6119/5982/5422",7
"843","up","hsa04072","Phospholipase D signaling pathway","27/1296","143/7064",0.468197471212131,0.849737449124646,0.76934248996561,"2475/10000/8525/22800/1606/160851/123745/113/5595/5578/3643/208/5899/3579/23236/5335/2778/551/27128/5290/5894/5291/5337/56895/107/2918/1759",27
"844","up","hsa05214","Glioma","14/1296","73/7064",0.474420603538602,0.849737449124646,0.76934248996561,"2475/10000/818/3479/801/5595/5578/808/208/5335/5290/5894/5291/814",14
"845","up","hsa04979","Cholesterol metabolism","9/1296","46/7064",0.474684069693876,0.849737449124646,0.76934248996561,"6646/7417/949/9218/338/64240/9217/7416/7419",9
"846","up","hsa04724","Glutamatergic synapse","21/1296","111/7064",0.476551338300218,0.849737449124646,0.76934248996561,"5532/775/27165/123745/113/5595/5578/773/50944/5534/23236/2778/85358/776/5337/9456/3710/107/2918/5533/6505",21
"847","up","hsa00512","Mucin type O-glycan biosynthesis","6/1296","30/7064",0.480535086549609,0.849737449124646,0.76934248996561,"2589/79623/442117/168391/63917/6482",6
"848","up","hsa04070","Phosphatidylinositol signaling system","18/1296","95/7064",0.481467663259624,0.849737449124646,0.76934248996561,"51196/8525/5288/1606/160851/801/5578/808/3631/23236/5335/5297/5290/5291/1040/3710/3612/55529",18
"849","up","hsa05231","Choline metabolism in cancer","18/1296","95/7064",0.481467663259624,0.849737449124646,0.76934248996561,"2475/10000/8525/1119/1606/160851/123745/5595/5578/208/5335/5290/5894/5291/5337/5602/6583/10434",18
"850","up","hsa00360","Phenylalanine metabolism","3/1296","14/7064",0.488258515875626,0.849737449124646,0.76934248996561,"2805/2806/4282",3
"851","up","hsa00430","Taurine and hypotaurine metabolism","3/1296","14/7064",0.488258515875626,0.849737449124646,0.76934248996561,"2327/2330/339896",3
"852","up","hsa04916","Melanogenesis","17/1296","90/7064",0.489960125668123,0.849737449124646,0.76934248996561,"6934/818/90993/81029/7480/1638/801/113/5595/5578/808/80326/23236/2778/1499/5894/107",17
"853","up","hsa05134","Legionellosis","10/1296","52/7064",0.490622217649349,0.849737449124646,0.76934248996561,"1378/834/3606/841/3329/1917/836/4671/1915/54205",10
"854","up","hsa04966","Collecting duct acid secretion","5/1296","25/7064",0.495534560062608,0.852896610902191,0.772202758617586,"535/9296/526/760/9550",5
"855","up","hsa04540","Gap junction","16/1296","85/7064",0.498937962474578,0.852896610902191,0.772202758617586,"5592/347688/79861/2977/1813/10376/113/5595/5578/23236/6714/2778/5894/2983/3710/107",16
"856","up","hsa04150","mTOR signaling pathway","27/1296","145/7064",0.500061405796821,0.852896610902191,0.772202758617586,"2475/10000/79899/81029/1975/7132/7480/3479/5595/8140/5578/3643/208/23175/80326/3667/5290/5894/5291/57600/6446/9296/526/3551/9550/6194/6197",27
"857","up","hsa04962","Vasopressin-regulated water reabsorption","8/1296","42/7064",0.515835411200675,0.873390630727245,0.790757807895281,"90993/79659/397/140735/5878/51626/2778/551",8
"858","up","hsa04934","Cushing syndrome","26/1296","141/7064",0.523400238766333,0.873390630727245,0.790757807895281,"5906/2271/6934/818/90993/4221/81029/775/1017/5908/7480/949/9101/113/5595/1394/23746/80326/23236/2778/56246/8911/1499/776/3710/107",26
"859","up","hsa04927","Cortisol synthesis and secretion","11/1296","59/7064",0.529580350266286,0.873390630727245,0.790757807895281,"90993/775/949/113/23236/2778/56246/8911/776/3710/107",11
"860","up","hsa00980","Metabolism of xenobiotics by cytochrome P450","9/1296","48/7064",0.529965888539685,0.873390630727245,0.790757807895281,"2946/4259/4257/374875/1553/27294/128/126/1577",9
"861","up","hsa05144","Malaria","9/1296","48/7064",0.529965888539685,0.873390630727245,0.790757807895281,"1378/6403/3043/3606/7043/3040/3039/5175/4233",9
"862","up","hsa01250","Biosynthesis of nucleotide sugars","7/1296","37/7064",0.530879496542929,0.873390630727245,0.790757807895281,"5236/5373/197258/7360/29926/5372/7264",7
"863","up","hsa04140","Autophagy - animal","25/1296","136/7064",0.53118606477658,0.873390630727245,0.790757807895281,"2475/10000/9776/22800/23710/643246/10645/23604/5595/208/8837/55054/3667/5290/5894/5291/5602/55255/5515/9474/26100/1508/1612/55014/3920",25
"864","up","hsa04744","Phototransduction","5/1296","26/7064",0.532872259818706,0.873390630727245,0.790757807895281,"801/3000/808/6295/5145",5
"865","up","hsa00450","Selenocompound metabolism","3/1296","15/7064",0.537675953597453,0.876986021401671,0.794013033161287,"9060/118672/10587",3
"866","up","hsa00982","Drug metabolism - cytochrome P450","8/1296","43/7064",0.544668873823009,0.884100200988073,0.800454129340705,"2946/4259/2327/2330/4257/128/126/1577",8
"867","up","hsa04664","Fc epsilon RI signaling pathway","11/1296","60/7064",0.553894416228543,0.894492080346368,0.809862817105578,"10451/10000/123745/5595/5578/208/5335/5290/5894/5291/5602",11
"868","up","hsa04630","JAK-STAT signaling pathway","22/1296","121/7064",0.556395371405926,0.894492080346368,0.809862817105578,"2475/3716/10000/8835/6778/8554/6774/3594/208/3455/3460/3976/5290/5894/5291/3600/9180/3572/5292/896/3574/3563",22
"869","up","hsa05416","Viral myocarditis","10/1296","55/7064",0.567762432411873,0.90651311592903,0.82074652413374,"8672/1982/841/1981/836/3108/3111/60/54205/1756",10
"870","up","hsa04110","Cell cycle","28/1296","155/7064",0.56985459793558,0.90651311592903,0.82074652413374,"1111/1663/1017/51434/7043/90381/5347/51529/7531/996/10403/114799/5000/4174/11200/23244/10393/1022/6500/5515/7272/896/3066/8454/7534/5885/8555/546",28
"871","up","hsa05135","Yersinia infection","24/1296","133/7064",0.571966608859984,0.90651311592903,0.82074652413374,"10451/10000/834/3606/920/51135/3678/4210/5595/208/10097/10109/2335/6714/5335/5290/5291/5602/10095/60/8976/3551/7186/6197",24
"872","up","hsa04130","SNARE interactions in vesicular transport","6/1296","33/7064",0.580595627442804,0.915446578341729,0.828834778009899,"143187/6843/9482/662/10282/55014",6
"873","up","hsa00510","N-Glycan biosynthesis","9/1296","50/7064",0.583052285015268,0.915446578341729,0.828834778009899,"8704/10905/3703/79053/25834/146664/201595/6480/10195",9
"874","up","hsa05215","Prostate cancer","17/1296","95/7064",0.587711615649424,0.918470245852124,0.831572371714486,"2475/3645/10000/6934/90993/1017/7184/3479/5595/208/7850/2078/1499/5290/5894/5291/3551",17
"875","up","hsa00561","Glycerolipid metabolism","10/1296","56/7064",0.592388641508642,0.920331834369032,0.833257832495772,"8525/1606/160851/224/23175/84803/501/56895/441282/2710",10
"876","up","hsa00515","Mannose type O-glycan biosynthesis","4/1296","22/7064",0.594380976363333,0.920331834369032,0.833257832495772,"8704/10329/146664/9486",4
"877","up","hsa03250","Viral life cycle - HIV-1","11/1296","62/7064",0.600984889047428,0.92628863632998,0.838651052316304,"85363/920/11052/5901/4130/5045/7514/200315/9582/10015/5478",11
"878","up","hsa03082","ATP-dependent chromatin remodeling","17/1296","96/7064",0.606378328659963,0.927325966838537,0.839590239399552,"51377/9219/64431/10933/1107/6760/125476/83444/29994/54891/6599/3015/3066/10467/60/54108/6595",17
"879","up","hsa04145","Phagosome","25/1296","141/7064",0.610315709863723,0.927325966838537,0.839590239399552,"533/2215/347688/79861/79659/4074/10376/3678/949/535/83547/5878/10332/78989/3685/22925/6890/3108/3111/9296/60/23480/526/9550/3920",25
"880","up","hsa00071","Fatty acid degradation","7/1296","40/7064",0.619358779290553,0.927325966838537,0.839590239399552,"34/51703/224/81616/128/126/501",7
"881","up","hsa00513","Various types of N-glycan biosynthesis","7/1296","40/7064",0.619358779290553,0.927325966838537,0.839590239399552,"8704/10905/3703/25834/64377/201595/10195",7
"882","up","hsa03022","Basal transcription factors","7/1296","40/7064",0.619358779290553,0.927325966838537,0.839590239399552,"6883/2965/8148/2962/1022/6882/6878",7
"883","up","hsa04928","Parathyroid hormone synthesis, secretion and action","17/1296","97/7064",0.624666778197901,0.927325966838537,0.839590239399552,"6258/90993/4666/64386/113/4324/5595/5578/23236/2778/5894/5337/5144/4208/3710/860/107",17
"884","up","hsa05204","Chemical carcinogenesis - DNA adducts","8/1296","46/7064",0.626500114787018,0.927325966838537,0.839590239399552,"2946/4259/4257/6799/6817/374875/1553/1577",8
"885","up","hsa04137","Mitophagy - animal","12/1296","69/7064",0.630487032009407,0.927325966838537,0.839590239399552,"22800/23710/643246/9101/6233/6714/55669/5602/7942/9474/8887/54543",12
"886","up","hsa05321","Inflammatory bowel disease","9/1296","52/7064",0.633218042346946,0.927325966838537,0.839590239399552,"3606/6778/7043/6774/3594/8809/3460/3108/3111",9
"887","up","hsa04910","Insulin signaling pathway","22/1296","126/7064",0.638573521786774,0.927325966838537,0.839590239399552,"2475/10000/8835/2998/5571/801/5595/5573/808/2872/3643/208/3667/5105/5290/5894/5291/10891/5602/51422/3551/6194",22
"888","up","hsa00250","Alanine, aspartate and glutamate metabolism","6/1296","35/7064",0.641498007703008,0.927325966838537,0.839590239399552,"284716/2805/27165/18/2806/64902",6
"889","up","hsa04350","TGF-beta signaling pathway","18/1296","104/7064",0.648332654037223,0.927325966838537,0.839590239399552,"9372/2615/652/7043/2200/5595/64750/2014/130399/60436/7048/9765/6500/5515/3066/8454/57154/7036",18
"890","up","hsa01522","Endocrine resistance","16/1296","93/7064",0.65460466853295,0.927325966838537,0.839590239399552,"2475/10000/3479/113/5595/208/6714/8202/2778/5290/5894/5291/5602/2099/4855/107",16
"891","up","hsa05161","Hepatitis B","25/1296","144/7064",0.65498604688034,0.927325966838537,0.839590239399552,"3339/3716/10000/90993/1642/51135/1017/6778/7043/5595/5578/6774/208/841/6714/7048/5290/5894/5291/5602/836/54205/3551/7419/7534",25
"892","up","hsa05220","Chronic myeloid leukemia","13/1296","76/7064",0.656903745160304,0.927325966838537,0.839590239399552,"10000/1488/7043/5595/208/861/7048/5290/5894/5291/1487/3066/3551",13
"893","up","hsa05207","Chemical carcinogenesis - receptor activation","29/1296","167/7064",0.661231554047193,0.927325966838537,0.839590239399552,"253152/2946/4259/2475/6258/10000/90993/775/4257/7184/3839/1139/113/5595/5578/23746/6774/773/208/6714/2778/776/5290/5894/5291/2099/896/107/6197",29
"894","up","hsa04330","Notch signaling pathway","10/1296","59/7064",0.662022054827414,0.927325966838537,0.839590239399552,"23013/1488/9541/4242/1487/6310/4855/3066/113878/7091",10
"895","up","hsa00410","beta-Alanine metabolism","5/1296","30/7064",0.667506288785385,0.927325966838537,0.839590239399552,"1806/18/224/339896/501",5
"896","up","hsa00630","Glyoxylate and dicarboxylate metabolism","5/1296","30/7064",0.667506288785385,0.927325966838537,0.839590239399552,"1431/4190/275/4191/1738",5
"897","up","hsa01523","Antifolate resistance","5/1296","30/7064",0.667506288785385,0.927325966838537,0.839590239399552,"2350/239/10057/3551/8836",5
"898","up","hsa05320","Autoimmune thyroid disease","5/1296","30/7064",0.667506288785385,0.927325966838537,0.839590239399552,"7253/3108/3111/1081/7038",5
"899","up","hsa00061","Fatty acid biosynthesis","3/1296","18/7064",0.667895488020613,0.927325966838537,0.839590239399552,"55301/51703/81616",3
"900","up","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","3/1296","18/7064",0.667895488020613,0.927325966838537,0.839590239399552,"9469/51363/337876",3
"901","up","hsa04614","Renin-angiotensin system","3/1296","18/7064",0.667895488020613,0.927325966838537,0.839590239399552,"7064/10159/59272",3
"902","up","hsa00520","Amino sugar and nucleotide sugar metabolism","8/1296","48/7064",0.676318600464701,0.935156583358599,0.846679989319032,"5236/1118/5373/197258/7360/29926/5372/7264",8
"903","up","hsa05032","Morphine addiction","15/1296","89/7064",0.685088254228265,0.943400218937283,0.854143681932565,"5138/5153/2562/113/5578/773/2778/2868/2557/2559/2554/2870/5144/107/9568",15
"904","up","hsa05216","Thyroid cancer","6/1296","37/7064",0.69677288220588,0.953608798793909,0.863386412441854,"6258/5979/6934/5595/1499/10342",6
"905","up","hsa04658","Th1 and Th2 cell differentiation","14/1296","84/7064",0.698642390610725,0.953608798793909,0.863386412441854,"3716/5532/920/6778/5595/3594/5534/5335/3460/5602/3108/3111/5533/3551",14
"906","up","hsa05225","Hepatocellular carcinoma","26/1296","153/7064",0.701015991970523,0.953608798793909,0.863386412441854,"2946/4259/2475/10000/6934/3481/81029/4257/7480/7043/5595/5578/208/80326/5335/10587/7048/1499/5290/5894/6599/5291/1452/4233/60/6595",26
"907","up","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate","2/1296","13/7064",0.719033258162365,0.974047269037156,0.881891167768603,"8704/6482",2
"908","up","hsa00600","Sphingolipid metabolism","8/1296","50/7064",0.721838601161464,0.974047269037156,0.881891167768603,"29956/91012/9517/253782/55627/64781/166929/427",8
"909","up","hsa00040","Pentose and glucuronate interconversions","3/1296","20/7064",0.738531530012989,0.976610191531054,0.884211608247101,"27294/7360/441282",3
"910","up","hsa00340","Histidine metabolism","3/1296","20/7064",0.738531530012989,0.976610191531054,0.884211608247101,"3034/224/501",3
"911","up","hsa00670","One carbon pool by folate","3/1296","20/7064",0.738531530012989,0.976610191531054,0.884211608247101,"123263/10797/275",3
"912","up","hsa05140","Leishmaniasis","11/1296","69/7064",0.744235407325263,0.976610191531054,0.884211608247101,"1378/3716/2215/51135/7043/5595/1917/3460/3108/3111/1915",11
"913","up","hsa05162","Measles","19/1296","116/7064",0.745051002256109,0.976610191531054,0.884211608247101,"3716/6504/10000/51135/1017/6774/10332/208/841/5610/3455/5290/5291/5602/836/10399/896/54205/3551",19
"914","up","hsa00260","Glycine, serine and threonine metabolism","6/1296","39/7064",0.746041197017161,0.976610191531054,0.884211608247101,"275/64902/501/1738/669/212",6
"915","up","hsa05033","Nicotine addiction","6/1296","39/7064",0.746041197017161,0.976610191531054,0.884211608247101,"1139/2562/773/2557/2559/2554",6
"916","up","hsa05323","Rheumatoid arthritis","13/1296","81/7064",0.746990533403217,0.976610191531054,0.884211608247101,"533/3606/2321/7043/535/3600/3108/3111/9296/526/284/7010/9550",13
"917","up","hsa05169","Epstein-Barr virus infection","30/1296","180/7064",0.750759954609642,0.977733894375348,0.885228995847355,"5710/3716/10000/51135/1017/5706/5717/5709/6774/9020/5718/208/841/5707/5610/9541/3455/5290/5291/5602/836/6890/3108/3111/896/3066/54205/7979/3551/7186",30
"918","up","hsa00030","Pentose phosphate pathway","4/1296","27/7064",0.757021907840475,0.982082475036292,0.889166150643761,"5226/5236/5213/64080",4
"919","up","hsa05213","Endometrial cancer","9/1296","58/7064",0.761772375292177,0.982207473492753,0.889279322805156,"10000/6934/5595/208/1499/5290/5894/5291/1495",9
"920","up","hsa04640","Hematopoietic cell lineage","13/1296","82/7064",0.762964733873835,0.982207473492753,0.889279322805156,"1378/1791/966/920/3678/933/7850/3554/3672/3108/3111/3574/3563",13
"921","up","hsa05219","Bladder cancer","6/1296","40/7064",0.768396917792445,0.983094422092648,0.890082355842028,"9252/23604/5595/6714/5894/1612",6
"922","up","hsa04975","Fat digestion and absorption","5/1296","34/7064",0.773910667781594,0.983094422092648,0.890082355842028,"949/2806/338/64240/29881",5
"923","up","hsa05226","Gastric cancer","21/1296","130/7064",0.775343805383803,0.983094422092648,0.890082355842028,"2475/6258/10000/6934/81029/1017/7480/7043/5595/208/80326/5915/7048/1499/5290/5894/5291/1495/2246/1452/4233",21
"924","up","hsa04726","Serotonergic synapse","16/1296","101/7064",0.780600308807349,0.983094422092648,0.890082355842028,"775/2562/123745/5595/239/247/5578/246/773/23236/2778/351/776/5894/836/3710",16
"925","up","hsa04310","Wnt signaling pathway","25/1296","154/7064",0.782926598363145,0.983094422092648,0.890082355842028,"27101/6934/5532/818/1488/81029/144165/7480/51701/5578/80326/5534/23236/1499/59343/1487/5602/6500/1452/23291/896/8454/5533/7091/64840",25
"926","up","hsa05203","Viral carcinogenesis","27/1296","166/7064",0.786793463347722,0.983094422092648,0.890082355842028,"3716/2965/90993/1111/1642/1017/87/5315/5595/7531/6774/81/841/5610/6714/5922/5290/5291/836/3572/896/3066/85477/9734/7419/7534/7186",27
"927","up","hsa00053","Ascorbate and aldarate metabolism","2/1296","15/7064",0.791314140073647,0.983094422092648,0.890082355842028,"224/501",2
"928","up","hsa03015","mRNA surveillance pathway","14/1296","90/7064",0.792902830272115,0.983094422092648,0.890082355842028,"55844/11052/10284/65110/53981/10914/55012/55308/10921/5976/80336/5522/5515/56000",14
"929","up","hsa04623","Cytosolic DNA-sensing pathway","9/1296","60/7064",0.796682700698537,0.983094422092648,0.890082355842028,"834/3606/11035/4210/197259/841/836/661/3551",9
"930","up","hsa05163","Human cytomegalovirus infection","33/1296","202/7064",0.798349847979508,0.983094422092648,0.890082355842028,"2475/3716/10000/5532/90993/7132/801/113/5595/5578/6774/808/208/3554/3685/841/3579/5534/23236/6714/2778/1499/5290/5894/5291/836/3710/6890/107/54205/5533/3551/7186",33
